ROUND;X;Y;VIEWX;VIEWY;PLAYERID;TEAM
19;-388;2118;330;12;9;0
19;556;942;88;0;10;1
19;1488;593;296;5;1;1
19;692;865;101;0;2;1
19;-966;1048;25;359;3;0
19;-896;-549;321;1;6;0
19;1058;135;163;357;7;1
19;-383;2123;346;11;9;0
19;549;1060;85;0;10;1
19;1494;404;233;0;1;1
19;619;958;98;0;2;1
19;-1010;1174;14;359;3;0
19;-903;-748;345;1;6;0
19;1064;276;190;357;7;1
19;-382;2102;338;12;9;0
19;534;1180;92;0;10;1
19;1339;257;243;1;1;1
19;601;1080;98;0;2;1
19;-1007;1381;4;0;3;0
19;-902;-933;12;359;6;0
19;925;403;236;352;7;1
19;-382;2100;305;13;9;0
19;528;1236;100;43;10;1
19;1301;65;164;0;1;1
19;583;1202;98;0;2;1
19;-896;1431;1;0;3;0
19;-900;-944;12;0;6;0
19;891;382;204;358;7;1
19;-382;2100;305;13;9;0
19;525;1252;95;52;10;1
19;1299;-40;208;1;1;1
19;661;1282;114;0;2;1
19;-777;1437;1;0;3;0
19;-897;-955;13;0;6;0
19;856;277;162;357;7;1
19;-382;2091;305;13;9;0
19;525;1274;89;8;10;1
19;1345;-134;142;2;1;1
19;722;1386;134;0;2;1
19;-665;1370;13;359;3;0
19;-894;-967;13;0;6;0
19;727;111;175;0;7;1
19;-382;2092;305;13;9;0
19;527;1230;93;5;10;1
19;1300;-112;188;3;1;1
19;785;1490;146;1;2;1
19;-564;1428;11;359;3;0
19;-895;-964;13;0;6;0
19;657;-95;178;359;7;1
19;-382;2105;282;3;9;0
19;565;1138;92;2;10;1
19;1193;-144;236;2;1;1
19;791;1560;158;0;2;1
19;-448;1441;11;359;3;0
19;-900;-941;12;0;6;0
19;605;-149;142;3;7;1
19;-382;2101;281;3;9;0
19;642;1071;279;0;10;1
19;1093;-194;252;3;1;1
19;797;1680;190;0;2;1
19;-346;1494;272;5;3;0
19;-900;-939;11;0;6;0
19;590;-149;154;6;7;1
19;-382;2101;281;2;9;0
19;680;839;297;7;10;1
19;979;-185;264;1;1;1
19;802;1682;190;0;2;1
19;-275;1512;332;9;3;0
19;-901;-935;11;0;6;0
19;564;-141;170;4;7;1
19;-395;2155;345;4;9;0
19;705;894;88;4;10;1
19;973;-186;262;0;1;1
19;800;1689;192;1;2;1
19;-194;1428;13;359;3;0
19;-901;-935;11;0;6;0
19;516;-103;173;4;7;1
19;-305;2227;323;1;9;0
19;720;1147;90;2;10;1
19;986;-187;261;0;1;1
19;811;1656;198;1;2;1
19;-97;1296;38;0;3;0
19;-901;-935;11;0;6;0
19;537;-252;187;15;7;1
19;-313;2195;328;1;9;0
19;732;1373;128;3;10;1
19;986;-187;260;0;1;1
19;758;1798;207;1;2;1
19;117;1311;42;0;3;0
19;-904;-859;71;3;6;0
19;538;-193;134;9;7;1
19;-373;2160;273;5;9;0
19;767;1426;142;359;10;1
19;1005;-191;259;0;1;1
19;758;1890;223;1;2;1
19;167;1363;41;359;3;0
19;-846;-612;76;1;6;0
19;521;-189;141;5;7;1
19;-392;2105;282;4;9;0
19;618;1532;143;358;10;1
19;1025;-194;258;0;1;1
19;801;1780;217;1;2;1
19;198;1331;47;358;3;0
19;-842;-364;76;2;6;0
19;515;-128;168;7;7;1
19;-389;2103;283;4;9;0
19;523;1607;205;1;10;1
19;1171;-169;55;2;1;1
19;788;1797;204;0;2;1
19;85;1347;85;3;3;0
19;-826;-128;75;2;6;0
19;451;-127;167;11;7;1
19;-403;2090;315;6;9;0
19;507;1633;220;2;10;1
19;1323;36;184;5;1;1
19;756;1859;210;0;2;1
19;45;1334;57;0;3;0
19;-843;110;355;0;6;0
19;320;-139;120;7;7;1
19;-423;2053;340;2;9;0
19;443;1547;212;359;10;1
19;1447;241;7;2;1;1
19;760;1851;206;0;2;1
19;12;1471;27;359;3;0
19;-876;339;331;358;6;0
19;155;-131;159;10;7;1
19;-391;2141;308;6;9;0
19;462;1433;196;353;10;1
19;1586;415;308;1;1;1
19;770;1731;203;3;2;1
19;12;1471;21;359;3;0
19;-832;344;333;357;6;0
19;130;-144;157;10;7;1
19;-383;2127;349;9;9;0
19;445;1499;193;0;10;1
19;1478;595;162;2;1;1
19;761;1685;197;1;2;1
19;29;1423;27;2;3;0
19;-871;254;337;0;6;0
19;-23;-98;150;359;7;1
19;-386;2099;284;5;9;0
19;456;1326;168;1;10;1
19;1237;665;176;6;1;1
19;687;1806;211;1;2;1
19;-820;372;329;1;6;0
19;-129;-93;138;3;7;1
19;-349;2178;333;4;9;0
19;402;1313;169;4;10;1
19;981;696;168;4;1;1
19;587;1847;222;357;2;1
19;-853;318;332;0;6;0
19;-173;108;93;358;7;1
19;-238;2190;324;2;9;0
19;451;1494;210;337;10;1
19;734;760;121;3;1;1
19;525;1751;205;0;2;1
19;-858;309;333;0;6;0
19;-243;308;88;358;7;1
19;-221;2185;317;1;9;0
19;438;1556;213;2;10;1
19;668;986;107;2;1;1
19;611;1766;197;2;2;1
19;-861;303;334;0;6;0
19;-285;521;102;0;7;1
19;-245;2180;246;6;9;0
19;689;1234;119;3;1;1
19;572;1591;140;1;2;1
19;-861;303;334;0;6;0
19;-300;735;83;0;7;1
19;-403;2167;274;2;9;0
19;712;1483;137;4;1;1
19;530;1574;133;1;2;1
19;-858;308;332;357;6;0
19;-226;931;89;359;7;1
19;-397;2098;277;4;9;0
19;691;1708;192;2;1;1
19;506;1655;179;2;2;1
19;-845;333;329;357;6;0
19;-220;974;98;9;7;1
19;-382;2126;277;4;9;0
19;604;1913;223;2;1;1
19;397;1510;123;0;2;1
19;-875;472;309;5;6;0
19;-267;964;124;1;7;1
19;-283;2231;327;9;9;0
19;551;1927;250;3;1;1
19;339;1328;154;2;2;1
19;-875;716;67;0;6;0
19;-303;939;270;1;7;1
19;-282;2183;318;3;9;0
19;477;1766;175;5;1;1
19;151;1290;125;2;2;1
19;-945;934;48;2;6;0
19;-329;977;271;1;7;1
19;-296;2215;271;3;9;0
19;354;1771;132;0;1;1
19;80;1389;181;2;2;1
19;-920;1061;20;0;6;0
19;-320;977;271;1;7;1
19;-418;2180;281;2;9;0
19;211;1737;110;0;1;1
19;60;1559;206;0;2;1
19;-916;1031;24;1;6;0
19;-293;977;268;1;7;1
19;-347;2212;325;3;9;0
19;62;1837;144;1;1;1
19;-6;1628;200;1;2;1
19;-922;1045;24;0;6;0
19;-204;1037;153;359;7;1
19;-211;2210;307;0;9;0
19;64;1920;133;12;1;1
19;-921;1042;25;0;6;0
19;-119;1188;184;359;7;1
19;-41;1910;225;11;1;1
19;-109;1183;184;3;7;1
20;-80;1850;162;20;1;1
20;-177;1243;91;4;7;1
20;-80;1850;164;22;1;1
20;-241;1485;77;2;7;1
20;-80;1850;164;22;1;1
20;-203;1702;61;4;7;1
20;-80;1850;161;12;1;1
20;-296;1891;116;3;7;1
20;-80;1850;151;2;1;1
20;-421;2059;44;6;7;1
20;-65;1930;133;5;1;1
20;-281;2219;333;6;7;1
20;3084;127;181;0;1;1
20;3027;-41;182;359;2;1
20;-1476;682;270;0;3;0
20;-1353;645;269;0;4;0
20;2890;74;182;0;5;1
20;-1382;815;269;0;6;0
20;3146;248;185;1;7;1
20;-1560;536;269;359;8;0
20;-1442;868;270;0;9;0
20;3092;-5;182;0;10;1
20;3084;127;197;356;1;1
20;3027;-41;182;0;2;1
20;-1476;682;270;0;3;0
20;-1353;645;269;0;4;0
20;2890;74;202;359;5;1
20;-1382;815;263;1;6;0
20;3146;248;185;2;7;1
20;-1560;536;294;9;8;0
20;-1442;868;270;0;9;0
20;3092;-5;182;0;10;1
20;3084;127;198;355;1;1
20;3027;-41;182;0;2;1
20;-1476;682;270;0;3;0
20;-1353;645;269;0;4;0
20;2890;74;202;359;5;1
20;-1382;815;263;2;6;0
20;3146;248;185;2;7;1
20;-1560;536;316;10;8;0
20;-1442;868;270;0;9;0
20;3092;-5;182;0;10;1
20;3084;127;198;355;1;1
20;3027;-41;182;0;2;1
20;-1476;682;270;0;3;0
20;-1353;645;269;0;4;0
20;2890;74;202;359;5;1
20;-1382;815;264;3;6;0
20;3146;248;185;2;7;1
20;-1560;536;316;11;8;0
20;-1442;868;270;0;9;0
20;3092;-5;182;0;10;1
20;3084;127;198;355;1;1
20;3027;-41;182;0;2;1
20;-1476;682;270;0;3;0
20;-1353;645;267;4;4;0
20;2890;74;202;359;5;1
20;-1382;815;264;3;6;0
20;3146;248;185;2;7;1
20;-1560;536;316;11;8;0
20;-1442;868;270;0;9;0
20;3092;-5;182;0;10;1
20;3084;127;200;353;1;1
20;3027;-41;181;359;2;1
20;-1476;682;298;354;3;0
20;-1353;645;271;6;4;0
20;2890;74;202;359;5;1
20;-1382;815;230;3;6;0
20;3146;248;185;2;7;1
20;-1560;536;316;11;8;0
20;-1442;868;270;0;9;0
20;3092;-5;182;0;10;1
20;3084;127;199;354;1;1
20;3027;-41;163;3;2;1
20;-1476;682;301;8;3;0
20;-1353;645;271;6;4;0
20;2890;74;202;359;5;1
20;-1382;815;230;3;6;0
20;3146;248;213;3;7;1
20;-1560;536;316;11;8;0
20;-1442;868;270;0;9;0
20;3092;-5;182;0;10;1
20;3084;127;199;354;1;1
20;3027;-41;169;4;2;1
20;-1476;682;292;4;3;0
20;-1353;645;270;10;4;0
20;2890;74;202;359;5;1
20;-1382;815;231;4;6;0
20;3146;248;217;3;7;1
20;-1560;536;316;11;8;0
20;-1442;868;267;4;9;0
20;3092;-5;182;0;10;1
20;3084;127;199;354;1;1
20;3027;-41;175;4;2;1
20;-1476;682;272;4;3;0
20;-1353;645;267;10;4;0
20;2890;74;202;359;5;1
20;-1382;815;231;4;6;0
20;3146;248;217;3;7;1
20;-1560;536;316;11;8;0
20;-1442;868;264;16;9;0
20;3092;-5;182;0;10;1
20;3084;127;199;354;1;1
20;3027;-41;175;4;2;1
20;-1476;682;272;4;3;0
20;-1353;645;267;10;4;0
20;2890;74;202;359;5;1
20;-1382;815;232;4;6;0
20;3146;248;217;3;7;1
20;-1560;536;316;11;8;0
20;-1442;868;259;12;9;0
20;3092;-5;178;3;10;1
20;3084;127;193;354;1;1
20;3027;-41;175;4;2;1
20;-1476;682;272;4;3;0
20;-1353;645;259;10;4;0
20;2890;74;207;357;5;1
20;-1382;815;236;4;6;0
20;3146;248;217;3;7;1
20;-1560;536;314;10;8;0
20;-1442;868;290;13;9;0
20;3092;-5;178;2;10;1
20;3084;127;193;354;1;1
20;3027;-41;175;4;2;1
20;-1476;682;272;4;3;0
20;-1353;645;245;10;4;0
20;2890;74;204;357;5;1
20;-1382;815;251;6;6;0
20;3146;248;217;3;7;1
20;-1560;536;314;9;8;0
20;-1442;868;261;15;9;0
20;3092;-5;178;2;10;1
20;3084;127;193;354;1;1
20;3027;-41;175;4;2;1
20;-1476;682;273;6;3;0
20;-1353;645;249;10;4;0
20;2890;74;203;357;5;1
20;-1382;815;256;5;6;0
20;3146;248;210;3;7;1
20;-1560;536;309;11;8;0
20;-1442;868;241;15;9;0
20;3092;-5;164;0;10;1
20;3084;127;192;354;1;1
20;3027;-41;175;4;2;1
20;-1476;682;273;6;3;0
20;-1353;645;249;10;4;0
20;2890;74;203;357;5;1
20;-1382;815;259;6;6;0
20;3146;248;206;359;7;1
20;-1560;536;307;12;8;0
20;-1442;868;241;15;9;0
20;3092;-5;169;0;10;1
20;3084;127;190;356;1;1
20;3027;-41;175;4;2;1
20;-1476;682;273;6;3;0
20;-1353;645;247;12;4;0
20;2890;74;203;357;5;1
20;-1382;815;258;6;6;0
20;3146;248;206;359;7;1
20;-1560;536;306;13;8;0
20;-1442;868;241;15;9;0
20;3092;-5;169;0;10;1
20;2918;96;190;359;1;1
20;2859;-27;175;4;2;1
20;-1467;517;273;6;3;0
20;-1415;492;255;10;4;0
20;2729;11;193;355;5;1
20;-1406;648;264;6;6;0
20;2995;172;205;359;7;1
20;-1460;400;307;13;8;0
20;-1519;726;244;13;9;0
20;2998;-46;189;2;10;1
20;2663;61;182;0;1;1
20;2603;3;169;5;2;1
20;-1390;286;330;13;3;0
20;-1344;265;347;9;4;0
20;2478;-13;168;357;5;1
20;-1418;395;309;4;6;0
20;2761;69;187;359;7;1
20;-1271;219;321;18;8;0
20;-1567;491;333;15;9;0
20;2747;-80;161;2;10;1
20;2406;51;185;3;1;1
20;2353;67;154;5;2;1
20;-1147;239;345;4;3;0
20;-1099;211;353;8;4;0
20;2220;29;170;359;5;1
20;-1236;235;2;1;6;0
20;2504;63;174;359;7;1
20;-1042;109;311;17;8;0
20;-1381;351;338;13;9;0
20;2501;-7;156;359;10;1
20;2157;106;158;2;1;1
20;2138;207;143;4;2;1
20;-916;149;351;6;3;0
20;-847;188;3;9;4;0
20;1970;74;162;357;5;1
20;-983;210;351;0;6;0
20;2259;114;174;359;7;1
20;-867;-45;310;17;8;0
20;-1168;242;12;12;9;0
20;2278;77;149;0;10;1
20;1928;216;158;2;1;1
20;1962;385;152;4;2;1
20;-739;183;7;12;3;0
20;-599;191;348;13;4;0
20;1798;242;200;358;5;1
20;-734;225;351;0;6;0
20;2090;309;174;359;7;1
20;-698;-245;314;18;8;0
20;-991;382;86;8;9;0
20;2140;270;150;0;10;1
20;1679;232;213;5;1;1
20;1762;537;163;4;2;1
20;-520;132;312;14;3;0
20;-418;17;4;13;4;0
20;1570;163;191;357;5;1
20;-492;235;301;5;6;0
20;1902;474;174;359;7;1
20;-596;-459;280;17;8;0
20;-977;639;87;7;9;0
20;1948;427;155;0;10;1
20;1461;95;213;6;1;1
20;1508;569;177;5;2;1
20;-383;124;342;10;3;0
20;-201;-50;24;9;4;0
20;1326;74;187;356;5;1
20;-505;164;318;5;6;0
20;1666;554;178;359;7;1
20;-510;-678;332;19;8;0
20;-968;892;87;7;9;0
20;1742;559;177;1;10;1
20;1260;-65;226;5;1;1
20;1271;630;186;6;2;1
20;-427;144;42;7;3;0
20;-15;37;11;9;4;0
20;1080;81;169;357;5;1
20;-400;200;279;5;6;0
20;1408;564;162;359;7;1
20;-264;-718;8;22;8;0
20;-925;1133;26;8;9;0
20;1493;587;184;1;10;1
20;1099;-266;239;5;1;1
20;1116;627;240;12;2;1
20;-662;190;199;19;3;0
20;38;-125;50;8;4;0
20;880;225;187;359;5;1
20;-557;239;224;7;6;0
20;1163;605;160;0;7;1
20;-24;-687;353;18;8;0
20;-697;1213;17;7;9;0
20;1258;555;156;3;10;1
20;973;-447;253;1;1;1
20;1082;622;240;12;2;1
20;-813;136;259;16;3;0
20;42;-129;57;2;4;0
20;700;95;210;358;5;1
20;-652;176;220;4;6;0
20;1019;716;175;359;7;1
20;190;-686;320;4;8;0
20;-452;1264;8;10;9;0
20;1037;547;113;4;10;1
20;1036;-558;242;1;1;1
20;1038;579;224;10;2;1
20;-891;37;32;13;3;0
20;-8;-74;14;3;4;0
20;599;-8;163;0;5;1
20;-555;254;207;14;6;0
20;804;689;104;358;7;1
20;379;-565;318;4;8;0
20;-211;1287;356;13;9;0
20;1037;546;114;301;10;1
20;1062;-611;235;1;1;1
20;1038;579;240;14;2;1
20;-773;-99;75;2;3;0
20;-39;28;5;1;4;0
20;700;-63;148;0;5;1
20;-487;59;311;4;6;0
20;743;675;101;359;7;1
20;563;-548;272;351;8;0
20;-1;1414;56;11;9;0
20;1037;546;112;308;10;1
20;1062;-612;235;1;1;1
20;1032;534;189;6;2;1
20;-857;96;22;356;3;0
20;-23;-46;17;358;4;0
20;782;-75;162;0;5;1
20;-248;-1;16;6;6;0
20;752;677;102;359;7;1
20;563;-539;266;350;8;0
20;78;1637;56;11;9;0
20;1037;546;129;300;10;1
20;1209;-745;198;1;1;1
20;917;568;203;9;2;1
20;-689;243;342;3;3;0
20;-21;-77;4;340;4;0
20;782;39;176;0;5;1
20;-163;159;17;355;6;0
20;754;677;103;359;7;1
20;563;-515;266;355;8;0
20;107;1882;343;11;9;0
20;1048;624;80;20;10;1
20;1408;-728;193;1;1;1
20;984;513;191;9;2;1
20;-508;110;19;3;3;0
20;-159;-133;84;3;4;0
20;782;60;165;6;5;1
20;-162;309;9;352;6;0
20;746;675;102;359;7;1
20;563;-511;267;353;8;0
20;235;2031;80;12;9;0
20;981;709;178;357;10;1
20;1456;-795;193;1;1;1
20;995;557;190;8;2;1
20;-485;10;10;1;3;0
20;-105;-146;48;356;4;0
20;768;15;159;2;5;1
20;771;681;103;359;7;1
20;563;-511;265;12;8;0
20;255;2134;352;2;9;0
20;896;686;124;358;10;1
20;1569;-689;194;2;1;1
20;932;556;197;10;2;1
20;-498;119;349;358;3;0
20;-104;-133;28;353;4;0
20;687;-132;181;358;5;1
20;802;682;55;2;7;1
20;563;-470;266;353;8;0
20;383;2142;352;2;9;0
20;789;632;108;0;10;1
20;1630;-705;191;0;1;1
20;857;692;220;11;2;1
20;-453;82;342;346;3;0
20;-62;-67;39;350;4;0
20;625;-132;184;358;5;1
20;1005;670;81;355;7;1
20;563;-487;264;357;8;0
20;513;2127;354;3;9;0
20;914;634;59;6;10;1
20;1705;-788;76;8;1;1
20;933;545;215;12;2;1
20;-489;233;222;6;3;0
20;-22;-100;36;353;4;0
20;621;-128;206;351;5;1
20;1153;606;352;3;7;1
20;556;-501;267;3;8;0
20;653;2090;356;6;9;0
20;891;700;107;358;10;1
20;1924;-709;87;7;1;1
20;863;622;218;10;2;1
20;-714;179;210;12;3;0
20;-47;-31;32;352;4;0
20;602;-112;170;357;5;1
20;1402;565;274;1;7;1
20;450;-594;295;1;8;0
20;883;2081;285;4;9;0
20;772;699;103;1;10;1
20;2138;-576;61;5;1;1
20;881;597;225;12;2;1
20;-793;22;267;12;3;0
20;518;-100;168;6;5;1
20;1529;459;212;1;7;1
20;551;-554;149;6;8;0
20;1049;1922;276;6;9;0
20;705;693;81;0;10;1
20;2290;-446;102;6;1;1
20;776;704;255;16;2;1
20;-744;-199;300;9;3;0
20;534;-107;183;5;5;1
20;1384;264;232;2;7;1
20;362;-488;97;352;8;0
20;1146;1707;270;7;9;0
20;849;695;20;11;10;1
20;2295;-409;219;3;1;1
20;778;656;215;11;2;1
20;-546;-291;1;349;3;0
20;578;-122;175;8;5;1
20;1261;83;190;0;7;1
20;378;-401;100;338;8;0
20;1165;1465;271;9;9;0
20;985;676;77;355;10;1
20;2170;-570;191;0;1;1
20;815;615;210;10;2;1
20;-539;-287;0;351;3;0
20;672;-131;173;9;5;1
20;1055;95;163;1;7;1
20;425;-337;146;352;8;0
20;977;678;79;355;10;1
20;1976;-641;191;0;1;1
20;865;606;201;11;2;1
20;-722;-172;117;6;3;0
20;762;23;173;1;5;1
20;1028;226;183;0;7;1
20;425;-312;153;353;8;0
20;865;664;136;358;10;1
20;1760;-662;192;0;1;1
20;784;674;213;13;2;1
20;-828;4;63;3;3;0
20;697;224;194;0;5;1
20;988;443;199;0;7;1
20;425;-313;243;4;8;0
20;701;648;78;1;10;1
20;1629;-659;194;0;1;1
20;844;573;199;5;2;1
20;-756;183;350;0;3;0
20;575;398;214;359;5;1
20;975;434;199;1;7;1
20;425;-373;164;4;8;0
20;791;655;103;0;10;1
20;1550;-680;194;0;1;1
20;813;662;207;10;2;1
20;-630;157;342;2;3;0
20;562;616;227;359;5;1
20;969;394;195;358;7;1
20;425;-373;164;4;8;0
20;991;670;78;356;10;1
20;1481;-659;198;0;1;1
20;813;650;201;8;2;1
20;-517;111;347;1;3;0
20;580;613;227;359;5;1
20;928;337;191;358;7;1
20;425;-373;164;4;8;0
20;839;698;122;356;10;1
20;1277;-710;202;1;1;1
20;803;626;203;8;2;1
20;-507;43;1;1;3;0
20;575;608;231;0;5;1
20;705;286;186;359;7;1
20;325;-352;280;0;8;0
20;789;685;71;2;10;1
20;1098;-810;196;0;1;1
20;661;737;187;23;2;1
20;-499;-3;10;1;3;0
20;577;607;231;359;5;1
20;507;400;206;359;7;1
20;294;-312;12;346;8;0
20;909;683;71;358;10;1
20;944;-965;161;359;1;1
20;553;785;221;36;2;1
20;-477;-51;32;2;3;0
20;575;571;230;359;5;1
20;418;453;207;359;7;1
20;333;-249;355;354;8;0
20;961;661;94;355;10;1
20;788;-1096;136;359;1;1
20;537;786;266;20;2;1
20;-468;-67;31;3;3;0
20;587;550;214;359;5;1
20;401;467;210;6;7;1
20;216;-269;260;2;8;0
20;752;652;101;0;10;1
20;581;-1123;112;0;1;1
20;505;786;268;19;2;1
20;-519;27;54;5;3;0
20;634;509;205;358;5;1
20;425;429;210;0;7;1
20;-5;-368;225;6;8;0
20;897;709;26;2;10;1
20;469;-1113;103;1;1;1
20;505;786;268;19;2;1
20;-604;215;147;8;3;0
20;565;492;209;358;5;1
20;238;449;220;358;7;1
20;-160;-548;240;7;8;0
20;1112;660;80;355;10;1
20;372;-1052;76;1;1;1
20;505;786;268;19;2;1
20;-827;141;92;356;3;0
20;395;441;231;358;5;1
20;182;450;246;358;7;1
20;-309;-761;220;8;8;0
20;1331;652;103;356;10;1
20;360;-1035;71;1;1;1
20;505;786;268;19;2;1
20;-1067;164;80;356;3;0
20;195;424;256;359;5;1
20;73;468;270;4;7;1
20;-523;-886;180;7;8;0
20;1541;605;206;0;10;1
20;421;-989;105;0;1;1
20;505;786;268;19;2;1
20;-1150;269;17;0;3;0
20;199;409;206;359;5;1
20;119;460;240;359;7;1
20;-730;-782;110;6;8;0
20;1549;436;229;1;10;1
20;497;-930;136;359;1;1
20;505;786;268;19;2;1
20;-1128;387;307;3;3;0
20;405;328;199;358;5;1
20;87;454;269;359;7;1
20;-806;-533;95;7;8;0
20;1407;265;229;1;10;1
20;506;-890;141;0;1;1
20;505;786;268;19;2;1
20;-1128;387;309;359;3;0
20;596;165;253;357;5;1
20;78;468;269;0;7;1
20;-823;-276;88;7;8;0
20;1253;87;202;2;10;1
20;488;-798;155;357;1;1
20;505;786;268;19;2;1
20;-1146;380;318;4;3;0
20;534;-30;253;357;5;1
20;128;415;225;0;7;1
20;-822;-36;92;7;8;0
20;1029;124;155;3;10;1
20;496;-718;175;355;1;1
20;505;786;268;19;2;1
20;-1183;373;307;353;3;0
20;532;-88;214;0;5;1
20;73;468;271;1;7;1
20;-826;195;351;2;8;0
20;842;269;194;1;10;1
20;477;-655;188;357;1;1
20;505;786;268;19;2;1
20;-1199;341;348;0;3;0
20;550;-196;196;8;5;1
20;82;468;264;358;7;1
20;-737;248;328;1;8;0
20;671;427;210;3;10;1
20;511;-548;198;0;1;1
20;505;786;268;19;2;1
20;-1203;312;344;359;3;0
20;567;-272;185;8;5;1
20;124;456;216;3;7;1
20;-554;257;311;8;8;0
20;507;348;210;3;10;1
20;527;-468;215;0;1;1
20;505;786;268;19;2;1
20;-1192;351;343;359;3;0
20;518;-273;185;9;5;1
20;61;363;125;356;7;1
20;-449;252;287;9;8;0
20;514;372;223;0;10;1
20;514;-468;218;359;1;1
20;499;786;267;19;2;1
20;-1133;384;332;0;3;0
20;430;-260;186;11;5;1
20;-104;339;87;355;7;1
20;-446;253;288;9;8;0
20;297;468;253;2;10;1
20;338;-444;245;359;1;1
20;499;687;267;2;2;1
20;-1195;345;341;0;3;0
20;414;-273;193;22;5;1
20;-240;487;77;356;7;1
20;-369;257;268;13;8;0
20;159;467;264;359;10;1
20;173;-322;215;1;1;1
20;499;684;266;2;2;1
20;-1156;280;346;359;3;0
20;403;-252;194;15;5;1
20;-325;688;20;3;7;1
20;-369;257;267;13;8;0
20;159;467;265;0;10;1
20;-43;-273;262;1;1;1
20;499;684;266;2;2;1
20;-1090;265;73;357;3;0
20;482;-263;130;1;5;1
20;-315;895;276;5;7;1
20;-369;257;267;13;8;0
20;157;456;256;0;10;1
20;-257;-258;322;359;1;1
20;499;684;266;2;2;1
20;-1022;349;82;355;3;0
20;540;-201;149;2;5;1
20;-330;977;274;4;7;1
20;-385;256;275;11;8;0
20;196;363;210;357;10;1
20;-248;-252;299;0;1;1
20;499;684;266;2;2;1
20;-1077;415;312;4;3;0
20;513;-122;168;4;5;1
20;-320;977;273;2;7;1
20;-448;120;333;5;8;0
20;205;206;195;357;10;1
20;-106;-250;259;0;1;1
20;524;682;266;2;2;1
20;-1077;415;300;3;3;0
20;517;-95;169;4;5;1
20;-332;977;313;2;7;1
20;-447;38;0;1;8;0
20;190;82;182;357;10;1
20;-26;-249;244;0;1;1
20;546;580;228;1;2;1
20;-999;419;71;359;3;0
20;517;-95;171;4;5;1
20;-330;930;49;359;7;1
20;-448;70;1;9;8;0
20;182;80;181;3;10;1
20;-58;-323;248;2;1;1
20;579;514;205;357;2;1
20;-1037;550;71;0;3;0
20;517;-95;169;4;5;1
20;-282;895;68;359;7;1
20;-451;97;358;9;8;0
20;222;82;182;357;10;1
20;-160;-481;294;359;1;1
20;472;439;197;359;2;1
20;-1042;773;56;0;3;0
20;517;-95;170;4;5;1
20;-172;900;99;359;7;1
20;-454;100;359;9;8;0
20;297;83;180;359;10;1
20;-292;-625;308;359;1;1
20;264;465;203;359;2;1
20;-1030;994;28;0;3;0
20;517;-95;171;4;5;1
20;-112;1022;125;1;7;1
20;-441;56;3;9;8;0
20;349;83;185;0;10;1
20;-391;-765;278;0;1;1
20;117;468;222;1;2;1
20;-978;1108;20;0;3;0
20;517;-95;170;4;5;1
20;-257;1160;186;359;7;1
20;-421;26;2;4;8;0
20;447;81;182;358;10;1
20;-507;-887;146;0;1;1
20;86;460;233;0;2;1
20;517;-95;170;4;5;1
20;-342;1170;184;6;7;1
20;517;61;244;359;10;1
21;-743;-889;109;3;1;1
21;76;381;195;0;2;1
21;478;-52;171;4;5;1
21;-447;1258;83;6;7;1
21;559;-55;229;0;10;1
21;-980;-789;99;6;1;1
21;-100;357;123;1;2;1
21;275;-44;171;5;5;1
21;-358;1486;66;15;7;1
21;605;-108;178;4;10;1
21;-1082;-783;92;6;1;1
21;-137;390;244;58;2;1
21;38;-23;165;4;5;1
21;-343;1514;67;16;7;1
21;543;-104;175;10;10;1
21;-1082;-783;92;6;1;1
21;-205;328;209;8;2;1
21;-63;22;148;358;5;1
21;-343;1514;67;16;7;1
21;355;-62;145;17;10;1
21;-1082;-783;92;6;1;1
21;-302;128;224;7;2;1
21;-63;22;148;358;5;1
21;-343;1514;67;15;7;1
21;339;-57;160;18;10;1
21;-1082;-783;92;6;1;1
21;-351;-29;168;5;2;1
21;-63;22;148;358;5;1
21;-290;1638;66;10;7;1
21;333;-56;170;17;10;1
21;3146;248;182;0;1;1
21;2903;204;163;358;2;1
21;-1572;722;253;3;3;0
21;-1564;633;270;0;4;0
21;2890;74;182;0;5;1
21;-1477;503;270;0;6;0
21;3068;250;182;0;7;1
21;-1400;550;271;359;8;0
21;-1588;856;269;2;9;0
21;3114;-160;181;23;10;1
21;3146;248;205;359;1;1
21;2903;204;227;3;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;182;0;5;1
21;-1477;503;270;0;6;0
21;3068;250;182;0;7;1
21;-1400;550;276;358;8;0
21;-1588;856;269;2;9;0
21;3114;-160;180;24;10;1
21;3146;248;211;1;1;1
21;2903;204;227;3;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;182;0;5;1
21;-1477;503;283;2;6;0
21;3068;250;182;0;7;1
21;-1400;550;276;358;8;0
21;-1588;856;269;2;9;0
21;3114;-160;180;24;10;1
21;3146;248;211;1;1;1
21;2903;204;239;5;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;182;0;5;1
21;-1477;503;297;4;6;0
21;3068;250;182;0;7;1
21;-1400;550;276;358;8;0
21;-1588;856;269;2;9;0
21;3114;-160;181;25;10;1
21;3146;248;210;2;1;1
21;2903;204;270;3;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;182;0;5;1
21;-1477;503;299;4;6;0
21;3068;250;182;0;7;1
